CASEID,CRASHYEAR,PSU,CASENO,CASENUMBER,CATEGORY,CRASHMONTH,DAYOFWEEK,CRASHTIME,CONFIG,EVENTS,VEHICLES,CAIS,CISS,CINJURED,CINJSEV,CTREAT,ALCINV,DRGINV,MANCOLL,SUMMARY,CASEWGT,PSUSTRAT,VERSION
7783,2017,22,90,1-22-2017-090-06,6,8,2,14:25,3,1,2,1,3,1,0,4,2,9,1,Northbound V2 stopped for construction (flagger).  Front of northbound V1 impacted back of V2.,65.2582091136475,12,2
7780,2017,27,17,1-27-2017-017-03,3,8,4,08:53,1,1,2,1,1,1,0,4,2,2,4,V1 was travelling west on a city street. V2 was travelling in the opposite direction making a left hand turn. The front of V1 impacted the front of V2 with both vehicles coming to rest in the roadway.,264.386723032081,3,2
7781,2017,22,88,1-22-2017-088-09,9,8,3,15:32,3,1,2,1,2,3,0,4,2,2,1,The road is a 2 lane 2 way road. V2 was stopped in traffic in a road  construction zone. V1 was eastbound on the same road. V1 collided with the rear of V2.,303.058202712334,12,2
7788,2017,18,44,1-18-2017-044-09,9,8,5,02:40,5,1,1,0,0,0,0,0,1,2,0,Vehicle #1 was traveling West.  V1 traveled through a T-intersection and departed the end of the road.  The front of V1 contacted a ditch.,2583.42857714023,6,2
7782,2017,22,89,1-22-2017-089-06,6,8,2,07:36,2,1,2,1,1,1,0,0,2,2,4,Eastbound V1 initiated a left turn at a T-intersection.  Front of southbound V2 impacted front of V1.,72.4789216753597,12,2
7785,2017,13,76,1-13-2017-076-03,3,8,6,17:55,2,1,2,99,99,0,0,8,2,2,4,V1 was traveling north bound from a stop at an intersection in lane 1 of 2. V2 was traveling east bound on a through street with no stop sign. V1 was traveling through the intersection where the left side came into contact with the front of V2.,776.49318465959,7,2
7790,2017,31,38,1-31-2017-038-08,8,8,6,01:30,5,2,1,2,4,1,0,3,2,2,0,"V1 was traveling westbound pulling a trailer on roadway. V1 driver departed the roadway to the right. V1 struck a tree on the front plane, spun counterclockwise striking another tree on the right side plane, then proceeded down the hill backwards coming to final rest at the bottom of the hill.",533.585408156618,6,2
7791,2017,33,79,1-33-2017-079-06,6,8,3,14:05,3,2,3,9,97,1,0,4,2,2,1,"Vehicles #1, #2 and #3 were traveling east. V2 and V3 stopped for traffic. The front plane of V1 contacted the back plane of V2. The front plane of V2 contacted the back plane of V3.",234.448735568121,12,2
7786,2017,13,77,1-13-2017-077-03,3,8,3,16:31,3,1,2,0,0,0,0,0,2,2,1,Vehicle 1 was traveling northbound in the first of four lanes. Vehicle 2 was traveling northbound ahead of V1 in the same lane. V2 slowed for traffic and the front of V1 contacted the back of V2.,776.493184670018,7,2
7787,2017,13,78,1-13-2017-078-07,7,8,1,20:47,3,1,2,0,0,0,0,0,1,2,1,Vehicle 1 was traveling eastbound in the second of six lanes. Vehicle 2 was traveling eastbound ahead of V1 in the same lane. The front of V1 contacted the back of V2.,2814.2705489571,7,2
7772,2017,17,56,1-17-2017-056-03,3,8,3,11:28,2,2,3,1,2,2,0,4,9,9,4,"V1 was traveling northbound on a six lane, two way roadway approaching an intersection.  V2 was traveling westbound on a seven lane, two way roadway approaching the same intersection.  V3 was stopped facing southbound on a six lane, two way roadway.  At the intersection the front of V2 contacted the right side of V1.  The front of V1 then contacted the left side of V3.",227.769599122688,4,2
7779,2017,21,49,1-21-2017-049-09,9,8,1,04:49,5,1,1,1,1,1,0,8,2,2,0,V1 was traveling northbound when it departed the roadway on the left side and its front end came into contact with a light pole.,482.913130979312,11,2
7792,2017,33,80,1-33-2017-080-08,8,8,6,15:08,2,4,2,2,5,1,0,4,2,2,4,"V1 was traveling northwest on a 2-lane, 2-way roadway, attempting to crossover an intersection.  V2 was traveling southwest on a 2-lane, one-way roadway attempting to crossover the same intersection.  The front of V2 contacted the right side of V1.  V1 then rolled left 2 quarter turns; while on its roof, the front contacted an unknown diameter crosswalk sign and came to rest off the roadway.  After initial contact with V1, V2 traveled in a northwest directing and the front of V2 contacted the front of V3 (legally parked vehicle).",147.860634086227,12,2
7794,2017,21,50,1-21-2017-050-03,3,8,5,05:10,5,5,1,9,97,1,0,9,2,2,0,"V1 was traveling northbound on a freeway exit, approaching a four-leg intersection at a high rate of speed. The driver miss-negotiated a right turn at the intersection as the front fascia and front left tire/wheel impacted and over-rode a raised, curbed traffic island (Crash Events 1, 2). V1 traversed the westbound travel lanes before impacting the curb on the north roadside (Crash Events 3, 4 & 5).",108.939878475118,11,2
7799,2017,20,97,1-20-2017-097-04,4,8,6,15:48,5,2,1,0,0,0,0,0,2,2,0,"V1 was exiting a 2 lane freeway onto a southbound off-ramp with a right hand curve. V1 left the road to the left, crossed the grass gore point, continued across the adjacent on-ramp and collided with a dirt drainage ditch.",2093.85301879526,11,2
7774,2017,17,58,1-17-2017-058-07,7,8,1,14:41,3,1,2,0,0,0,0,0,9,9,1,"V1 and V2 were traveling eastbound on a four lane, two way positively divided roadway.  The front of V1 contacted the back of V2.",899.447747678799,4,2
7793,2017,21,48,1-21-2017-048-03,3,8,7,08:33,2,1,2,1,1,2,0,6,2,2,6,"V1 was traveling Northbound. V2 was traveling Southbound. V1 crossed the centerlines to the left, entering the south travel lane. The front of V1 came in contact with the left side of V2.",201.697409885435,11,2
7804,2017,23,82,1-23-2017-082-06,6,8,7,09:20,3,1,2,1,1,1,0,9,2,2,1,"Both Units 1 and 2 were eastbound on the roadway, with Unit 1 being in the front.  There was a red light at the 4 way intersection where Unit 2 came into contact with rear of Unit 1.",206.632100111214,5,2
7801,2017,15,62,1-15-2017-062-03,3,8,6,18:45,3,1,2,1,1,1,0,4,2,2,1,"V1 was traveling westbound in lane two of a divided two way roadway with four lanes of travel in each direction.  V2 was also traveling on the same roadway in front of V1.  On this roadway, the frontal plane of V1 contacted the rear plane of V2.",134.920243878116,1,2
7771,2017,26,47,1-26-2017-047-04,4,8,3,07:40,3,1,2,99,99,0,0,9,9,9,1,V1 and V2 were both traveling NE. The front of V1 impacted the back of V2.,3096.48034463521,10,2
7803,2017,30,72,1-30-2017-072-02,2,8,6,15:29,2,1,2,3,14,4,1,3,2,1,4,Vehicle 1 was eastbound in lane 2 on a 5-lane roadway passing through the intersection.  Vehicle 2 was westbound turning south at the same intersection when the front of V1 contacted the right side of V2.,95.9532838399272,10,2
7800,2017,15,61,1-15-2017-061-05,5,8,6,11:15,2,1,2,1,1,1,0,4,2,2,9,V2 was traveling eastbound in the left lane of a two way roadway with two lanes of travel in each direction. V1 was traveling out of its parked position on the right side of the same roadway facing the same direction. V1 attempted to make a U-turn in the westbound direction when the front plane of V1 made contact with the left plane of V2.,22.9926307490385,1,2
7805,2017,31,39,1-31-2017-039-09,9,8,3,13:08,5,1,1,99,99,0,0,9,2,2,0,"V1 driver lost control of the vehicle due to weather conditions and exited the roadway to the right. V1 began skidding counter-clockwise and striking a traffic sign. After striking the traffic sign, V1 returned to the roadway and began skidding counter clockwise coming to final rest in the roadway facing west.",1663.27604062427,6,2
7802,2017,15,63,1-15-2017-063-03,3,8,1,23:33,1,1,1,1,1,1,0,4,2,2,0,"V1 was traveling westbound on a two way roadway with a single lane of travel in each direction.  V2 was legally parked and unoccupied facing westbound on the same roadway.  On this roadway, the frontal plane of V1 contacted the rear plane of V2.",134.920243878116,1,2
7806,2017,32,93,1-32-2017-093-06,6,8,6,09:50,5,3,1,9,97,1,0,0,2,2,0,"V1 was traveling east on a straight roadway. V2 was parked unoccupied in a business parking lot, with the front facing the roadway V1 attempted to change into the next lane to its right. V1 started to rotate clockwise, crossed all lanes to the right and departed to roadway to the right. The left side of V1 impacted a fire hydrant. V1 continued to rotate clockwise and impacted a tree with the left rear wheel  V1 kept rotating and moved towards the business parking lot, where V2 was parked. The front of V1 impacted the front of V2.",1339.87704916561,7,2
7808,2017,25,29,1-25-2017-029-06,6,8,6,12:30,2,1,2,0,0,0,0,4,2,2,4,"V1 was stopped, in a driveway, facing southeast, and V2 was traveling southwest, in lane 2, on an intersecting roadway. Lane 1 southwest traffic was stopped and V1 entered the roadway to turn left. The front of V1 impacted the right side of V2.",245.945387153388,2,2
7654,2017,26,46,1-26-2017-046-06,6,8,4,22:36,5,2,1,99,99,0,0,8,1,2,0,"V1 was traveling north approaching a ""T"" intersection. V1 traveled through the intersection and departed the roadway, (end departure) impacting a curb (Event 1) and then a tree with its front end (Event 2).",1140.96324810198,10,2
7807,2017,25,28,1-25-2017-028-04,4,8,3,14:15,2,2,2,0,0,0,0,0,2,2,4,"V1 was traveling north and entered a sign controlled four legged intersection.  V2 was traveling east entering the same intersection as V1.  V1's frontal plane contacted the right side of V2. After the initial contact, V2 rotated clockwise and departed the roadway to its right side. The frontal plane of V2 struck the left side of V3 which was parked in a parking lot.",616.458958513001,2,2
7756,2017,28,43,1-28-2017-043-08,8,8,6,05:11,5,4,1,2,9,1,0,3,9,2,0,V1 was west bound on a two lane non physically divided roadway. V1 left the roadway to the right where it impacted a traffic delineator with the frontal plane. V1 continued to travel down an embankment. V1 then impacted three trees with its frontal plane.,124.87171752246,3,2
7811,2017,23,83,1-23-2017-083-09,9,8,6,20:43,4,2,1,99,99,0,0,9,2,2,0,"Unit 1 was headed south on the 2 lane undivided roadway, crossed over the center line, departed the roadway to the left where it overturned and contacted a fence.",491.083344288599,5,2
7812,2017,23,84,1-23-2017-084-07,7,8,3,18:24,3,2,3,0,0,0,0,0,2,2,5,"V1 was traveling East on roadway.  V2 and V3 were traveling on the same roadway in opposite (West) direction.  V3 was traveling behind V2 and V3's front end contacted the rear end of V2.  After initial contact between V2 and V3, V3 was directed across the left travel lane into V1's travel lane.  V3's left side contacted the left side of V1.",309.275513655422,5,2
7813,2017,23,85,1-23-2017-085-06,6,8,1,01:20,4,1,1,99,99,0,0,9,2,2,0,"Unit 1 was westbound on the undivided 2 lane roadway.  Unit 1 was negotiating a curve left when it departed the roadway off the right side, entered the ditch and overturned, making 6 quarter turns until it came to rest on its top.",157.93598721944,5,2
7815,2017,32,95,1-32-2017-095-02,2,8,5,17:53,3,3,3,1,2,1,0,3,2,2,1,"All vehicles were traveling west on a four lane one way roadway. V2 was traveling in lane 1, V1 was traveling in lane 2, and V3 was traveling in lane 3. V2 attempted to change in the lane to its left, moving ahead of V1. The front of V1 impacted the rear of V2. V2  then began to roll left side leading. As V2 was rolling it entered lane three and the top of V2 contacted the right hood and fender of V3. V2 then continued to roll left side leading and came to rest on its wheels.",62.5320886967792,7,2
7814,2017,32,94,1-32-2017-094-03,3,7,4,10:31,2,2,3,2,5,1,0,4,2,2,4,V1 was traveling southbound toward an intersection. V2 and V3 were traveling northbound toward the same intersection. V1 turned to the east at the intersection. During the intersection the front of V1 was contacted by the front of V2. V1 then spun counter clockwise and the back of V1 contacted the front of V3.,804.130365599252,7,2
7817,2017,24,87,1-24-2017-087-02,2,8,4,10:27,2,3,2,3,17,2,1,3,2,2,4,"V1 was traveling north on a two way, four lane roadway attempting to make a left hand turn to continue west. V2 was traveling south on the same roadway. The front of V2 impacted the right side of V1. The impact caused V1 to be pushed southbound, beginning to rotate in a clockwise rotation, and departing the roadway to the right where its rear plane contacted the guardrail before coming to final rest. V2 also departed the roadway to the right, contacting the guardrail with its front plane and coming to final rest.",54.7796608777382,1,2
7824,2017,27,18,1-27-2017-018-06,6,8,5,10:09,3,2,3,0,0,0,0,4,9,2,1,"V1, V2, and V3 were travelling west on a two way, two lane undivided roadway. V1 front contacted the rear of V2. Then V2 front contacted the rear of V3. All three vehicles came to rest in the road.",284.097564862844,3,2
7835,2017,17,60,1-17-2017-060-06,6,9,6,21:04,2,1,2,1,2,1,0,4,9,9,4,"V1 was traveling northbound on a three lane, two way roadway approaching an intersection.  V2 was traveling eastbound on a five lane, two way positively divided roadway approaching the same intersection.  At the intersection the front of V2 contacted the left side of V1.",368.158144852616,4,2
7832,2017,12,45,1-12-2017-045-09,9,8,5,10:00,5,2,1,99,99,0,0,9,2,2,0,Vehicle #1 was traveling north bound and departed the lane on the left side and impacted the left section of the front bumper on a bridge. V1 continued north bound and impacted the left section of the front bumper again on a sign. V1 then departed the roadway while skidding laterally in a counter clockwise direction where it came to final rest.,3838.87221500274,9,2
7842,2017,16,61,1-16-2017-061-03,3,8,5,07:24,1,1,2,99,99,0,0,9,2,2,4,V1 was traveling eastbound on a 4 lane roadway preparing to turn left. V2 was traveling westbound on same roadway. V2 entered the intersection as V1 was turning left. V1 and V2 collided in the intersection.,758.408529433954,5,2
7843,2017,33,81,1-33-2017-081-08,8,8,4,20:08,5,2,1,2,5,1,0,3,1,1,0,"V1 was traveling in lane two of a two lane divided by a concrete median roadway. V1 began to overtake a slower moving vehicle in the same lane by moving right into lane one. Once V1 passed the vehicle V1 attempted to  travel back into lane two but loss control and went through lane two, and entered the median where the front left contacted the median wall before re-entering the roadway. V1 traveled across both lanes of traffic and exited the roadway onto the right shoulder where the front right contacted a guardrail before coming to final rest.",103.236549053167,12,2
7829,2017,14,44,1-14-2017-044-02,2,8,5,20:40,2,1,2,3,14,2,2,3,2,2,4,V1 and V2 were travelling through the same intersection at the same time when V2's front contacted V2's left side.,216.318125742932,8,2
7818,2017,24,88,1-24-2017-088-09,9,8,1,06:56,5,7,1,1,1,1,0,0,9,9,0,"V1 was traveling east on a two-way, two lane roadway, negotiating a left curve.  V1 lost control and departed its lane on the left side.  V1 exited the  roadway, rotating counter-clockwise, with the front striking a sign post and mailbox.  V1 continued traveling off the roadway, northeast, when the left side made contact with decorative logs.  V1 continued traveling, off the roadway, heading northeast, with the right side of the vehicle, making contact with V2.  V1 continued traveling north east when the front of V1 made contact with V3, which was parked in the driveway.  The left side of V1 made contact with the left side of V3.  V1 continued traveling northeast coming to final rest when the front of V1 made contact with a tree.",3104.8070286023,1,2
7833,2017,24,90,1-24-2017-090-05,5,8,6,15:15,2,2,2,1,1,1,0,4,2,2,4,"V1 was traveling west through an intersections of a one-way, one lane roadway.  V2 was traveling north through the same intersection on a one way, two lane roadway.  The front of V2 made contact with the left side of V1. V2 continued traveling north west exiting the roadway, making contact with a light post.  V1 continued traveling north west, coming to final rest in an empty lot.",99.0968081038514,1,2
7849,2017,31,40,1-31-2017-040-07,7,8,5,13:21,3,1,2,1,1,1,0,0,2,2,1,V1 and V2 were traveling eastbound on the same roadway. V2 stopped due to traffic ahead. V1 (front) collided with V2 (rear).,1472.66821840875,6,2
7845,2017,13,81,1-13-2017-081-06,6,8,2,09:35,5,2,1,9,97,1,0,8,2,2,0,"V1 was traveling west bound in lane 2 of a four lane roadway. V1 departed the roadway to the right, its front end striking the concrete barrier while rotating in a clockwise rotation. The vehicle then struck the wall with its rear plane before coming to final rest.",1294.92975302644,7,2
7830,2017,14,45,1-14-2017-045-05,5,8,1,04:25,5,4,1,2,9,1,0,4,1,2,0,"Vehicle one traveled off the road way and down an embankment. V1 continued forward and with it's front, contacted v2's left side while v2 was parked. V1 continued and contacted a building with it's left side.",331.765744056653,8,2
7846,2017,22,91,1-22-2017-091-08,8,8,3,14:56,2,1,2,3,22,2,1,3,2,2,4,V1 was Eastbound on a two lane two way road that ended at a T-intersection with North and South three lane two way road. V-1 was turning North at this intersection. V2 was Southbound. The front of V2 struck the left side of V1.,125.912355833855,12,2
7838,2017,13,80,1-13-2017-080-02,2,8,3,18:55,5,1,1,3,14,1,1,3,2,1,0,V1 was traveling west bound in lane 2 of 2. While traveling V1 drove off road and made contact with a tree with the front of the car.,51.904912208122,7,2
7840,2017,21,51,1-21-2017-051-03,3,8,6,16:30,2,1,2,1,2,2,0,6,2,2,4,"V1 was turning from westbound to southbound through the intersection.  V2 was traveling eastbound through the intersection.  In the intersection, the right side of V1 came into contact with the front end of V2.",133.062501881918,11,2
7848,2017,22,93,1-22-2017-093-09,9,8,6,16:32,2,1,2,1,1,2,0,4,2,2,4,V1 was Eastbound on a two-way 4 lane road in the two-way center turn lane. V2 was Westbound on the same road. V1 attempted to make a left hand turn. The front of V2 struck the right side of V1.,759.033002682664,12,2
7850,2017,19,92,1-19-2017-092-09,9,9,7,19:24,3,2,2,1,2,2,0,4,2,2,1,V1 and V2 traveling east on roadway. V1's front plane contacted the rear of V2.,7758.23829702,9,2
7837,2017,13,79,1-13-2017-079-03,3,8,2,10:30,2,1,2,1,2,3,0,4,2,2,9,Vehicle 1 was traveling westbound in the first of four lanes. Vehicle 2 was traveling westbound in the second lane. V1 departed the lane on the left side and the left side of V1 contacted the front of V2.,667.660112050877,7,2
7847,2017,22,92,1-22-2017-092-02,2,8,4,11:05,3,3,2,3,10,2,1,3,2,9,1,V1 and V2 were both westbound on a two-lane highway. V2 was stopped ahead of V1. V3 was parked on the shoulder. The front of V1 impacted the back of V2 (event 1). V1 rolled onto its left side (event 2) and its top contacted V3’s right side (event 3).,54.2430997083732,12,2
7851,2017,19,93,1-19-2017-093-02,2,8,1,04:09,4,5,1,2,6,1,0,3,1,9,0,V1 was traveling northbound negotiating a left curve. V1 departed the right road edge and struck a mail box and the front plane struck a tree. V1 then rolled and contacted several trees during the roll and came to final rest on its top.,102.089013427492,9,2
7809,2017,28,45,1-28-2017-045-04,4,8,6,10:59,5,1,1,1,1,1,0,6,2,2,0,"V1 was south bound on a 2 lane not physically divided roadway. V1 was in the left lane, when it lost control. V1 left the roadway to the right, where it impacted a tree with its rear plane. V1 then impacted another tree with its frontal plane.",432.322997257371,3,2
7852,2017,19,94,1-19-2017-094-02,2,9,6,18:02,2,1,2,1,2,1,0,4,2,2,4,V1 was exiting a private drive attempting to make a left turn. V2 was traveling southbound approaching V1. The left plane of V1 was contacted by the front plane of V2.,102.089013427492,9,2
7822,2017,26,48,1-26-2017-048-04,4,8,5,13:06,3,1,2,1,1,1,0,0,2,2,1,V1 and V2 were heading south east. V2 decelerated quickly to stop at an intersection. V1 did not stop in time and the front end of V1 impacted the back end of V2.,2352.28892356996,10,2
7825,2017,26,50,1-26-2017-050-06,6,8,6,07:20,2,2,2,99,99,0,0,9,2,2,4,V1 was traveling northbound through an intersection and V2 was traveling eastbound on a crossing street through the intersection. The front end of V2 impacted the left side of V1. After the initial impact V1 rotated and its left side impacted the right side of V2.,1077.94528140619,10,2
7841,2017,21,52,1-21-2017-052-06,6,8,1,05:30,5,6,1,1,1,1,0,4,9,1,0,"V1 was traveling westbound when it departed the roadway on the left and struck a curb with the left rear wheel. V1 returned to the roadway, skidding laterally in a northerly direction. V1 entered an intersecting roadway and departed that roadway on the left.  The front plane of V1 impacted a pole, resulting in a clockwise rotation. During its rotation, the LF tire impacted a curb, and the left side of V1 came into contact with a fire hydrant. The right side and back end of V1 came into contact with a commercial building/structure.",193.070745738224,11,2
7854,2017,18,45,1-18-2017-045-07,7,8,3,20:29,6,1,1,1,1,1,0,0,2,2,0,Vehicle #1 was traveling west.  The front of V1 contacted a deer.,252.546130300441,6,2
7856,2017,30,73,1-30-2017-073-03,3,8,6,12:32,3,3,4,2,5,2,0,4,2,2,1,"All 4 vehicles were northbound in lane 3 on a divided 6-lane roadway. Vehicles 2, 3 and 4 came to a stop in the travel lane. The front of Vehicle 1 contacted the back of Vehicle 2.  The front of Vehicle 2 contacted the back of Vehicle 3.  The front of Vehicle 3 contacted the back of Vehicle 4.",435.405052074813,10,2
7855,2017,18,46,1-18-2017-046-07,7,8,4,22:01,6,1,1,0,0,0,0,0,2,2,0,Vehicle #1 was traveling north in a construction zone.  V1 departed the road to the left and entered a section of concrete that had been removed for repairs.  The front of V1 contacted the concrete.,252.546130300441,6,2
7853,2017,33,82,1-33-2017-082-06,6,8,7,07:50,5,4,1,1,1,1,0,9,2,2,0,"Vehicle 1 was traveling south on a two lane roadway. The driver of V1 fell asleep briefly and the vehicle exited the roadway to the right. The right plane of V1 contacted a utility pole, the front plane contacted a fence, and the front end contacted a tree.",163.692510447484,12,2
7862,2017,15,65,1-15-2017-065-02,2,8,2,07:30,2,1,2,0,0,0,0,4,2,2,4,"V1 was traveling eastbound on a two way roadway with a single lane of travel in each direction attempting to turn left heading northbound.  V2 was traveling southbound also on a two way roadway with a single lane of travel in each direction.  At the intersection of the above roadways, the frontal plane of V2 contacted the left side plane of V1.",40.5308970956696,1,2
7861,2017,15,64,1-15-2017-064-08,8,8,4,23:08,5,2,1,3,14,6,2,3,2,2,0,"V1 is traveling northbound on a two way roadway with one lane of travel in each direction. V1 loses control, and departs the roadway on the left side and the front plane of V1 makes contact with a Tree. Afterwards, V1 rotated clockwise and the left side plane impacted a chain link fence in a secondary event.",429.366610465512,1,2
7816,2017,32,96,1-32-2017-096-05,5,8,2,00:16,3,4,3,3,14,3,1,3,1,2,1,"V1,V2,&V3 were all traveling eastbound on a four lane highway.  All vehicles were in the second lane. V3 and V2 had slowed down due to traffic. The front of V1 contacted the back of V2.  The front of V2 then contacted the back of V3.",137.037052697708,7,2
7864,2017,30,75,1-30-2017-075-02,2,7,6,03:12,2,6,2,5,33,2,2,3,1,2,4,"Vehicle 1 was traveling eastbound in Lane 1 passing through an intersection. Vehicle 2 was southbound in Lane 2 passing through the same intersection. The front of Vehicle 1 contacted the right side of Vehicle 2. Vehicle 2 began to rotate in a counter-clockwise direction, its right side contacting the left side of Vehicle 1. After the second impact, Vehicle 1 departed the roadway to the right, where it struck barrier poles surrounding an above ground gas pipeline, which caused the vehicle to begin to overturn to the right one-quarter turn. As the vehicle was overturning, its front end struck a metal fence. Vehicle 1 came to rest on its right side besides the fence facing west, its engine catching fire. After impacting with Vehicle1, Vehicle 2 continued east, partially departing the roadway to the right, where it came to rest.",38.2350551087835,10,2
7828,2017,25,31,1-25-2017-031-06,6,8,3,15:15,2,1,2,0,0,0,0,0,2,2,4,V1 was attempting to turn left across 3 lanes of traffic. V2 was in lane 3 and V1 pulled into the path of V2. The driver of V2 stated she hit the brakes and steered left but could not avoid making contact with V1. The frontal plane of V2 struck the left side of V1.,1031.34155427176,2,2
7827,2017,25,30,1-25-2017-030-03,3,8,5,15:42,3,1,2,99,99,0,0,9,2,2,1,V1 and V2 were traveling west on a two-lane roadway. V1s front end contacted the rear plane of V2.,531.755190641411,2,2
7866,2017,17,61,1-17-2017-061-04,4,9,6,15:00,2,1,2,1,1,1,0,0,2,2,4,V1 was on a two-lane two-way roadway and stopped at a stop sign heading southbound. V2 was on a two-lane two-way roadway heading eastbound without stop sign. V1 entered 4-way intersection and was contacted on the right side by V2's front.,666.198146929734,4,2
7860,2017,20,100,1-20-2017-100-03,3,8,1,19:50,2,2,2,2,5,2,0,4,9,9,4,"V2 was traveling south on a rural two-lane roadway with traffic in the opposite directions. V1 was facing east waiting to turn north on to the same road that V2 was traveling on. As V1 made the left turn, the left side of V1 struck the front of V2. V1 rolled onto its right side and continued to roll until it ended up on its wheels in a small ditch to the side of the road.",97.2396709817288,11,2
7863,2017,20,101,1-20-2017-101-06,6,8,2,18:25,2,1,2,0,0,0,0,0,1,2,9,"V2 was stopped westbound in lane 3 of a five lane roadway.  V1 was westbound in lane 3, ahead of V2.  V1 made a U-turn and the front of V1 contacted the left of V3.  V1 then drove into a parking lot.  V1 had made contact with another vehicle just prior to this event.",188.596773801498,11,2
7810,2017,28,46,1-28-2017-046-01,1,8,7,18:37,5,1,1,5,45,1,1,1,2,1,0,V1 was negotiation a curve in the road to the right. V1 left the roadway to the left side and impacted a tree on the left side of the vehicle.,128.059818917926,3,2
7868,2017,12,46,1-12-2017-046-03,3,8,4,13:29,3,1,2,0,0,0,0,0,2,2,1,"V1 and V2 were traveling northbound, on a two way, two lane, undivided roadway. V1 was traveling behind V2. V1 front made contact with V2 rear.",438.997239334729,9,2
7867,2017,20,102,1-20-2017-102-03,3,8,3,09:43,3,1,2,1,1,1,0,4,2,2,1,V1 was traveling behind V2 in the Number 2 lane of a northbound two-lane roadway. V2 slowed to a stop behind congested traffic and the front of V1 collided with the rear of V2. The collision with V1 propelled V2 across the Number 1 lane off the right side of the roadway onto a grass embankment.,97.2396709817288,11,2
7826,2017,10,38,1-10-2017-038-07,7,9,7,13:44,2,1,2,0,0,0,0,0,2,2,4,V1 was traveling south through an intersection. V2 was traveling east through an intersection. The front end of V2 impacted the right side of V1.,319.930666475535,4,2
7869,2017,23,86,1-23-2017-086-03,3,9,1,16:48,2,2,2,0,0,0,0,4,2,1,4,"V1 was traveling southbound on a two way, three lane, undivided roadway. V2 was traveling north on the same roadway.  Both vehicles were approaching a four way intersection.  V2 entered the intersection from the left turn lane and the front of V1 contacted the right side of V2. V2 then rolled onto its left side and came to rest.",619.459940139626,5,2
7874,2017,12,47,1-12-2017-047-09,9,9,4,19:09,2,1,1,1,1,1,0,6,2,2,0,Vehicle #1 was traveling west. Vehicle #2 was parked on the north side of the road facing west. V1 impacted the front bumper on the back of V2.,2454.35239269099,9,2
7872,2017,24,92,1-24-2017-092-10,10,8,5,19:08,3,1,1,1,1,1,0,4,2,2,0,"V1 was traveling west on a two lane, two way roadway that was physically divided by a grass median. V2 was legally parked facing west on the same roadway.  V1 departed its lane on the right side and the front plane struck the back plane of V2.",5907.93595895522,1,2
7873,2017,24,93,1-24-2017-093-07,7,9,7,23:47,5,3,1,0,0,0,0,0,2,2,0,V1 was traveling southbound on a two lane roadway.  V1 passed through a 4-way intersection where it departed the roadway on the west side.  The front of V1 struck a utility pole and continued forward striking a concrete wall with its undercarriage.  V1 came to final rest with its front plane rest against a tree located off the roadway.,1069.92178748759,1,2
7876,2017,32,98,1-32-2017-098-07,7,9,6,12:17,2,2,3,1,1,2,0,4,2,2,4,"V1 was traveling east, approaching an intersection. V2 was traveling north, approaching the same intersection. V3 was parked east of the intersection, facing west. Within the intersection, the front of V1 impacted the left side of V2. V1 kept moving east and started to rotate counter clockwise. The front of V1 impacted the front of V3.",2914.99528309658,7,2
7879,2017,16,63,1-16-2017-063-04,4,9,1,21:48,3,2,3,0,0,0,0,0,9,9,1,"V1, V2, and V3 were eastbound on a 6 lane roadway. V2 and V3 were stopped due to traffic ahead. V1 (front) collided with V2 (rear). V2 (front) impacted with V3 (rear).",975.915502350418,5,2
7883,2017,19,95,1-19-2017-095-02,2,9,5,19:17,1,3,3,2,5,5,0,3,1,9,2,V1 was traveling southbound in the northbound lanes of a positively divided interstate roadway. V2 and V3 were both traveling northbound approaching V1. V2 was in lane two and V3 was in lane one. V1's front plane contacted V2's front plane. V1 then contacted V3 with its left plane. V2 then contacted a guardrail with the left plane.,134.564538478842,9,2
7884,2017,19,96,1-19-2017-096-02,2,9,7,15:20,5,5,1,1,1,1,0,3,2,2,0,"V1 traveling east departed lane left, exited roadway left, traveled though a front yard and struck a tree before coming to final rest.",193.462398169656,9,2
7885,2017,19,97,1-19-2017-097-01,1,9,2,08:22,4,2,1,9,0,1,0,1,2,2,0,V1 traveling south departed roadway right. Drove down a steep embankment striking one or multiple trees and rolling over before coming to final rest.,401.34587739812,9,2
7891,2017,16,64,1-16-2017-064-04,4,9,6,17:30,1,1,2,0,0,0,0,0,2,2,4,"V1 was southbound on a two way, undivided, four lane roadway approaching the intersection. V2 was northbound on the same roadway. V1 turned left at the intersection and the front of V1 contacted the front of V2.",975.915502350418,5,2
7890,2017,27,19,1-27-2017-019-04,4,9,5,16:20,2,1,2,1,1,1,0,0,2,2,4,"V2 was going westbound on a two lane, two way road. V1 was northbound crossing in front of V2. The front of V2 impacted the right of V1.",428.905808542371,3,2
7894,2017,17,64,1-17-2017-064-07,7,9,7,11:32,3,1,2,0,0,0,0,0,9,9,1,"V1 and V2 were traveling eastbound on a four lane, two way positively divided roadway.  The front of V1 contacted the back of V2.",517.840409113973,4,2
7892,2017,17,62,1-17-2017-062-06,6,8,4,02:39,5,1,1,2,9,1,0,3,9,9,0,"V1 was traveling westbound on a two lane, two way roadway.  V1 departed the roadway to the left and struck a tree with the front of V1.",254.335237373771,4,2
